,Name,Nganh,Khu vuc,Dia Chi,Phone
97,MTC AUTO - Công Ty Cổ Phần MTC Auto Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Km 12+300, Quốc lộ 1A, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội Hà Nội",(024) 37623963                                
98,Công Ty TNHH TM Và Đầu Tư Đức Hùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Bình,"Đường Quang Trung, TK Diêm Hải, P. Phú Hải, TP. Đồng Hới, Quảng Bình",0943112255                              
99,Công Ty TNHH Phương Đông Auto,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Lô 2 BT1, Khu Đô Thị Vinaconex 3 Trung Văn (Đối Diện Chợ Dân Sinh Trung Văn) Hà Nội",(024) 85876599                                
100,Công Ty Cổ Phần Đầu Tư TM & XNK Đức Thịnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 16A, Ngõ 89, Phố Quan Nhân, P. Nhân Chính, Q. Thanh Xuân, Hà Nội",(024) 66881679                                
101,Công Ty TNHH Dịch Vụ Ô Tô Tiến Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"50D, Ngõ 2, Phố Lạc Nghiệp, Hai Bà Trưng, Hà Nội",(024) 0912469190                              
102,Cửa Hàng Phụ Tùng Ô Tô Dương Gia,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"53 Kinh Dương Vương, P. 12, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38750187                                
103,Công Ty TNHH Nguyễn Danh Sài Gòn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"336/50A Phan Văn Trị, P. 11, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 62853193                                
104,Công Ty TNHH Ô Tô Mitsubishi Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Tầng 6, Tòa Nhà Pearl Plaza, 561A Điện Biên Phủ, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38962181                                
105,Công Ty TNHH Kỹ Nghệ Felix,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"Thôn Bắc, X. Lưu Kiếm, H. Thủy Nguyên, Tp. Hải Phòng",(0225) 3692194                                 
106,Công Ty TNHH Thương Mại Và Dịch Vụ Hợp Phát Phú Thọ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Phú Thọ,"Tổ 11, Khu Núi Trang, TT. Phong Châu, H. Phù Ninh, Phú Thọ",0967737393                              
107,Elma Việt Nam - Công Ty TNHH Công Nghiệp Elma Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Nhơn Trạch 1, H. Nhơn Trạch, Đồng Nai",(0251) 3560088                                 
108,Xe Hơi Thủ Đức,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"642C Quốc Lộ 13, P. Hiệp Bình Phước, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",0948629720                              
109,Công Ty Cổ Phần ELEMASTER ELECTRIC Bình An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Ninh Xá, Ninh Sở, Thường Tín, Hà Nội",(024) 36821431                                
110,Cửa Hàng Phụ Tùng Ô Tô 9 Nghĩa,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"402A An Dương Vương, P.4, Q.5, Tp. Hồ Chí Minh (TPHCM)",01234275252                             
111,Công ty TNHH Dongguan Winfine Group,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",,"Phòng 503, Tầng 5, Tòa nhà Fangzhong, Số 55, Đại lộ Đông Thành, Cộng đồng Xingtang, Phố Guancheng, Thành phố Đông Quan ",+86 13686040421                         
112,Công Ty TNHH Gia An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"16/6, Kp. 8, P. Tân Phong, Tp. Biên Hòa, Đồng Nai",(0251) 8822432                                 
113,Công Ty TNHH TM Cơ Khí Vận Tải Du Lịch Hoàng Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"2443 KP 7,Quốc Lộ 1A, P. Đông Hưng Thuận, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37159597                                
114,Công Ty CP Vận Tải TM Và ĐT An Việt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Km 12+300 Quốc Lộ 1A, X. Vĩnh Quỳnh, H. Thanh Trì, Hà Nội","(024) 38615380, 36870004                      "
115,Công Ty TNHH XNK Thiên Minh Autosafety,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 88 Khúc Thừa Dụ, P. Dịch Vọng, Q. Cầu Giấy, Hà Nội",0828300714                              
116,Công Ty Cổ Phần Thiết Bị Máy Công Trình á Châu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Lô 2, CN8, Cụm công nghiệp Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Tp. Hồ Chí Minh (TPHCM)",0966661667                              
117,Đức Lâm Auto - Công Ty Cổ Phần Vật Tư Hạ Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"378B Đường Lê Thánh Tông, Q. Ngô Quyền, Tp. Hải Phòng",(0225) 3555588                                 
118,ốc Vít Bulong AnchorFast - Công Ty TNHH Anchor Fasteners Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bà Rịa-Vũng Tàu,"Lô V3, KCN Mỹ Xuân A2, Lô V3, H. Tân Thành, Bà Rịa-Vũng Tàu",(0254) 3899452                                 
119,Công Ty TNHH XNK Thiết Bị An Mai,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Tòa nhà Diamond, Số 4, Đường 2D Nối Dài, KDC Nam Hùng Vương, P. An Lạc, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 6677 5174                               
120,Công Ty TNHH Phụ Tùng Ô Tô Jiangyin Fangchen,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Giang Tô,"567 Đường Yungu, Thị trấn Chu Trang, Giang Âm, Giang Tô",(+86) 1855 207 3983                           
121,Công Ty TNHH Kinh Doanh Tổng Hợp Ân Điển,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"96 Điện Biên Phủ, Q. Thanh Khê, Tp. Đà Nẵng",(0236) 3712969                                 
122,Công Ty TNHH Đầu Tư Thương Mại Minh Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Tĩnh,"Số 724 Đường Hà Huy Tập, Xóm Mới, X. Thạch Bình, TP. Hà Tĩnh, Hà Tĩnh","0915410489, 0916296168                  "
123,Công Ty Cổ Phần Lốp Xe Việt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"183 Đồng Văn Cống, P. Thạnh Mỹ Lợi, Q. 2, Tp. Hồ Chí Minh (TPHCM)",(028) 22060606                                
124,Công Ty TNHH Phụ Tùng Ô Tô Mạnh Hùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Kho H7 TTDV Cơ Điện, Ngọc Hồi, Tứ Hiệp, Thanh Trì, Hà Nội",(024) 32006653                                
125,Công Ty TNHH Việt Thái ECO,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 7,  Ngõ 214 Nguyễn Xiển, Q. Thanh Xuân, Hà Nội",0911268365                              
126,Công Ty TNHH TM - VT - DL Hoàng Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"QL 1A, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 38918754                                
127,Công Ty TNHH Máy Và Dịch Vụ TZ Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 1/1 Huỳnh Văn Nghệ, Phường Phúc Đồng, Quận Long Biên, Hà Nội",(024) 37585154                                
128,Công Ty Cổ Phần Công Nghệ Viview Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 6, Tòa nhà Bưu Điện Đại Kim, Lô 14 Nguyễn Cảnh Dị, P. Đại Kim, Q. Hoàng Mai, Hà Nội",(024) 73043939                                
129,Công Ty Phụ Tùng Ôtô CPA,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 14, Ngõ 279 Trần Khát Trân, Hai Bà Trưng Hà Nội",0986829800                              
130,Công Ty TNHH Thiết Bị Công Nghiệp Quyết Thắng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 82, Đường 44 Trường Đình Hội, P. 16, Q. 8, Tp. Hồ Chí Minh (TPHCM)",(028) 38806886                                
131,Công Ty Cổ Phần ELEMASTER ELECTRIC Bình An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Ninh Xá, Ninh Sở, Thường Tín, Hà Nội",(024) 36821431  Hotline: 0975.194.969     
132,Công Ty TNHH TOYO USA,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"20 Đường 41, P. Tân Phong, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 54332339                                
133,Công Ty TNHH HTAUTO Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 10 Ngõ Huế, Hai Bà Trưng, Hà Nội",(024) 39781304                                
134,Công Ty Cổ Phần Xuất Nhập Khẩu Máy Và Phụ Tùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 558 Nguyễn Văn Cừ, Q. Long Biên Hà Nội",(024) 38271722                                
135,"VPĐD Dalim Special Vehicle Co., Ltd","Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"203 Lô A, KCN. Tân Bình, Đường C8, P. Tây Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",0903740909                              
136,Showroom Nội Thất Ô Tô Đông Anh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"21 Trương Định, P. Tân Mai. Tp. Biên Hòa, Đồng Nai",0975967989                              
137,Elma Việt Nam - Công Ty TNHH Công Nghiệp Elma Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Nhơn Trạch 1, H. Nhơn Trạch, Đồng Nai",(0251) 3560088                                 
138,Công Ty TNHH TM Sài Gòn Parts,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"23/11 Đường 27, KP 9, P. Hiệp Bình Chánh, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)","(028) 73053789, Hotline: 0971229329           "
139,Đức Lâm Auto - Công Ty Cổ Phần Vật Tư Hạ Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"378B Đường Lê Thánh Tông, Q. Ngô Quyền, Tp. Hải Phòng",(0225) 3555588                                 
140,Công ty TNHH Phát Triển Xây Dựng và Thương Mại,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Số 10, Đường 2A, KCN Biên Hoà 2, P. Long Bình Tân, TP. Biên Hoà, Đồng Nai",0967779886                              
141,ARMAN SANAT FAJR Co.,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Alborz,"Đường Ladan, Quảng trường Sanat, TP. Nazarabad City, Sajbolagh, Alborz",+98 4533 3190 026                       
142,Cửa Hàng Phụ Tùng Ô Tô Khánh Hiền,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"31/4 đường 160, P. Tăng Nhơn Phú A, Q. 9, Tp. Hồ Chí Minh (TPHCM)",0969 515 338                            
143,Công Ty TNHH Đầu Tư Và TM Việt Thái Meco,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Võ Thị Sáu, Hai Bà Trưng, Hà Nội",0865601326                              
144,Công Ty Cổ Phần ELEMASTER ELECTRIC Bình An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Ninh Xá, Ninh Sở, Thường Tín, Hà Nội",(024) 36821431                                
145,Chi Nhánh Công Ty CP Lốp Xe Viettire An Phú - Cửa Hàng Viettire An Phú,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"E9/33A, Quốc Lộ 1A, Kp. 5, TT. Tân Túc, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM)",(028) 37607189                                
146,Cty Yamaha Motor Việt Nam TNHH-Cn Hà Nội,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 10, Số 127 Lò Đúc, P. Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội",(024) 39714427                                
147,Công ty TNHH MTV TM Và Vận Tải Đỗ Gia,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 5 Dãy B11 Đầm Trấu, P. Bạch Đằng, Q. Hai Bà Trưng, Hà Nội",(024) 77789789                                
148,Việt Hàn - Công Ty TNHH Thương Mại & Dịch Vụ Kỹ Thuật Việt Hàn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Khu Định Cư Định Công, C1 Lô 64,X. Đại Kim, Q. Hoàng Mai, Hà Nội",(024) 22163168                                
149,Công Ty TNHH Ô Tô Và Thiết Bị Chuyên Dùng Sao Bắc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hưng Yên,"km16+500, Quốc Lộ 5, TT. Như Quỳnh, H. Văn Lâm, Hưng Yên",0978417667                              
150,Doanh Nghiệp Tư Nhân Garage Ô Tô Đà Nẵng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Ninh,"Tổ 6, Khu 2, P. Cửa Ông, Tp. Cẩm Phả, Quảng Ninh",(0203) 3950756                                 
151,Nhâm Tuấn - Công Ty TNHH Nhâm Tuấn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"61 Đại La, Q. Hai Bà Trưng, Hà Nội",(024) 38698936                                
152,Công Ty TNHH TM Và Đầu Tư Đức Hùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Bình,"Đường Quang Trung, TK Diêm Hải, P. Phú Hải, TP. Đồng Hới, Quảng Bình",0943112255                              
153,Sài Gòn Ô Tô Cần Thơ - Công Ty Cổ Phần Đầu Tư Thương Mại Dịch Vụ Sài Gòn Ô Tô Cần Thơ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Cần Thơ,"Lô 11C, Đường Võ Nguyên Giáp, P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",(0292) 3730720                                 
154,Công Ty TNHH Bình Minh Auto,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 40A, Đường Nam Hòa, P. Phước Long A, Q. 9, Tp. Hồ Chí Minh (TPHCM)",0937833783                              
155,Công Ty TNHH Thương Mại Xuất Nhập Khẩu T&M Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số Nhà 54, Tổ 21, TT. Đông Anh, H. Đông Anh, Hà Nội",0948101055                              
156,Công Ty TNHH Thiết Bị Công Nghiệp Quyết Thắng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 82, Đường 44 Trường Đình Hội, P. 16, Q. 8, Tp. Hồ Chí Minh (TPHCM)",(028) 38806886                                
157,Công Ty CP Toyota Bình Dương,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Dương,"Lô C13A, Đường Hùng Vương, P. Hòa Phú, TP. Thủ Dầu Một, Bình Dương",1900633697                              
158,Trung tâm phụ tùng ô tô Tú Dzung,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 16/343 Trần Khát Chân, Hai Bà Trưng (16 Phố Lạc Nghiệp mới), Hà Nội",(024) 39729347                                
159,Công Ty TNHH Gia An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"16/6, Kp. 8, P. Tân Phong, Tp. Biên Hòa, Đồng Nai",(0251) 8822432                                 
160,Công Ty Phụ Tùng Ô Tô Hoàng Duy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 15D/130 Nguyễn Khoái, P. Thanh Lương, Q. Hai Bà Trưng, Hà Nội",(024) 39874699                                
161,Công Ty TNHH Thương Mại Dịch Vụ Sản Xuất Hy Thịnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"100 Trần Đại Nghĩa, P. Tân Tạo A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 37562311                                
162,Cửa Hàng Phụ Tùng Ô Tô Dương Gia,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"53 Kinh Dương Vương, P. 12, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38750187                                
163,Công Ty TNHH Ô Tô Hoa Tài Thành Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Thuận,"268 Thôn Thái Hòa, X. Hồng Thái, H. Bắc Bình, Bình Thuận",0903363840                              
164,Công Ty TNHH Sản Xuất - Thương Mại Vi Khang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"989/32/11 Lê Đức Thọ, P.16, Q.Gò Vấp,		 Tp. Hồ Chí Minh (TPHCM)",(028) 37960636                                
165,Cửa Hàng Phụ Tùng Ô Tô Ngọc Hiếu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"100 Lê Gia Định, P. Đông Nhân, Hai Bà Trưng, Hà Nội",(024) 39766578                                
166,Kính Ô Tô - Công Ty Cổ Phần Hồ Lê,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 598 Đường Bưởi, P. Cống Vị, Q. Ba Đình, Hà Nội",(024) 39954480                                
167,Công Ty TNHH Thương Mại Năm Sáng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"158 Lê Hồng Phong, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)","(028) 39235172, 0936555105                    "
168,Phụ Tùng Chevrolet Liên Phương,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 20 Ngõ Bệ, P. 13, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",0909907588                              
169,Công Ty TNHH Phụ Tùng Ô Tô Autolink,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"46/3E Nguyễn ảnh Thủ, ấp Hậu Lân, X. Bà Điểm, H. Hóc Môn, Tp. Hồ Chí Minh (TPHCM)",62548905                                
170,Công Ty TNHH Việt Khánh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Sơn La,"222 Đường Trần Đăng Ninh, Tp. Sơn La, Sơn La",(0212) 3856029                                 
171,Công Ty TNHH FIX AUTO Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 6, Đội 8, Xóm Lan Đình, Thôn My Thượng, Xã Thanh Mai, Huyện Thanh Oai, Hà Nội",0904775440                              
172,Công Ty Cổ Phần Đầu Tư Thương Mại An Đô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 168 Phạm Văn Đồng, P. Xuân Đỉnh, Q. Bắc Từ Liêm, Hà Nội",0989230230                              
173,Công Ty CP Đầu Tư Huy Trung,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Lô 19B, Số 3 – 5 Nguyễn Văn Linh, Q. Long Biên, Hà Nội","0898835835, 0853532011                  "
174,Công Ty Cổ Phần Đầu Tư Thương Mại Dịch Vụ Công Nghiệp TKV,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"22/276 Tổ 11, Đại Từ, Đại Kim, Q. Hoàng Mai, Hà Nội",(024) 39942791                                
175,Cửa Hàng Kỹ Thuật ô Tô Đa Lộc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"190/35 Nguyễn Tiểu La, P. 8, Q. 10, Tp. Hồ Chí Minh (TPHCM)",0907116468                              
176,Công Ty TNHH MTV Thương Mại Dịch Vụ Ô Tô Tuấn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"426 – 428 An Dương Vương, Phường 4, Quận 5, Tp. Hồ Chí Minh (TPHCM)",(028) 62761215                                
177,Công Ty Cổ Phần Xuất Nhập Khẩu Nghệ An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Nghệ An,"Số 15, Đường Quang Trung, P. Quang Trung, TP. Vinh, Nghệ An",(0238) 853113                                  
178,Công Ty Cổ Phần Công Nghệ Viview Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 6, Tòa nhà Bưu Điện Đại Kim, Lô 14 Nguyễn Cảnh Dị, P. Đại Kim, Q. Hoàng Mai, Hà Nội",(024) 73043939                                
179,LAUNCH TECH Việt Nam - Công Ty TNHH Giải Pháp Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 65B ngõ 323/83 Xuân Đỉnh, P. Xuân Đỉnh, Q. Bắc Từ Liêm, Hà Nội","(024) 66599730, 0852205599                    "
180,Công Ty TNHH Công Nghiệp Hồng Hà PT,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"435 Trần Khát Chân, P. Thanh Nhàn, Q. Hai Bà Trưng, Hà Nội Hà Nội",(024) 66556655                                
181,Công Ty CP Đầu Tư Huy Trung,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Lô 19B, Số 3 – 5 Nguyễn Văn Linh, Q. Long Biên, Hà Nội","0898835835, 0853532011                  "
182,"Bueno Optoelectronics Co., Ltd","Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đài Loan,"Số 1-3, Madoukou, Quận Madou, Đài Nam, Đài Loan",+886 6 570 0189                         
183,Xe Hơi Thủ Đức,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"642C Quốc Lộ 13, P. Hiệp Bình Phước, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",0948629720                              
184,Công Ty TNHH Tony Wheel Sport,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"18 Nguyễn Thái Học, P. Cầu Ông Lãng, Q. 1, Tp. Hồ Chí Minh (TPHCM)",0938388830                              
185,Cường Nga - Công Ty TNHH Thương Mại Xuất Nhập Khẩu Cường Nga,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"128 Mã Lò, P. Bình Trị Đông A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38337447                                
186,Công Ty CP Ô Tô Con Đường Mới,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 358 Đường Láng, Phường Thịnh Quang, Q. Đống Đa, Hà Nội",(024) 35627777                                
187,Công Ty TNHH Đầu Tư XNK Nguyễn Quang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"327 Trần Bình Trọng, P.4, Q.5, Tp. Hồ Chí Minh (TPHCM)",(028) 38338977                                
188,Công Ty TNHH X.E Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 10 ngõ 15 Ngọc Hồi, Hoàng Mai, Hà Nội",(024) 36815722                                
